"resultId","raceId","driverId","constructorId","positionOrder","laps","fastestLapSpeed","statusId","driver_name","constructor_name","year","round","circuitId","race_name","status","circuit_name","total_time","avg_lap","circuit_avg_lap","circuit_lap_sd","std_avg_lap"
22611,929,829,209,16,55,"191.464",12,"Will Stevens","Manor Marussia",2015,4,3,"Bahrain Grand Prix","+2 Laps","Bahrain International Circuit",5789898,105270.872727273,102227.284796327,8294.7277744376,0.366930418177837
22612,929,833,209,17,54,"190.949",13,"Roberto Merhi","Manor Marussia",2015,4,3,"Bahrain Grand Prix","+3 Laps","Bahrain International Circuit",5727621,106067.055555556,102227.284796327,8294.7277744376,0.462917031594674
22613,929,830,5,18,34,"195.600",10,"Max Verstappen","Toro Rosso",2015,4,3,"Bahrain Grand Prix","Electrical","Bahrain International Circuit",3552004,104470.705882353,102227.284796327,8294.7277744376,0.270463497661685
22614,929,832,5,19,29,"193.571",5,"Carlos Sainz","Toro Rosso",2015,4,3,"Bahrain Grand Prix","Engine","Bahrain International Circuit",2998882,103409.724137931,102227.284796327,8294.7277744376,0.142553122146819
22616,930,3,131,1,66,"188.061",1,"Nico Rosberg","Mercedes",2015,5,4,"Spanish Grand Prix","Finished","Circuit de Barcelona-Catalunya",6072555,92008.4090909091,90421.4392598633,9044.95069965644,0.175453673960443
22617,930,1,131,2,66,"189.849",1,"Lewis Hamilton","Mercedes",2015,5,4,"Spanish Grand Prix","Finished","Circuit de Barcelona-Catalunya",6090106,92274.3333333333,90421.4392598633,9044.95069965644,0.204853971568958
22618,930,20,6,3,66,"184.687",1,"Sebastian Vettel","Ferrari",2015,5,4,"Spanish Grand Prix","Finished","Circuit de Barcelona-Catalunya",6117897,92695.4090909091,90421.4392598633,9044.95069965644,0.251407653458208
22619,930,822,3,4,66,"184.740",1,"Valtteri Bottas","Williams",2015,5,4,"Spanish Grand Prix","Finished","Circuit de Barcelona-Catalunya",6131772,92905.6363636364,90421.4392598633,9044.95069965644,0.274650154131569
22620,930,8,6,5,66,"186.342",1,"Kimi Räikkönen","Ferrari",2015,5,4,"Spanish Grand Prix","Finished","Circuit de Barcelona-Catalunya",6132557,92917.5303030303,90421.4392598633,9044.95069965644,0.275965135250746
22621,930,13,3,6,66,"185.429",1,"Felipe Massa","Williams",2015,5,4,"Spanish Grand Prix","Finished","Circuit de Barcelona-Catalunya",6153869,93240.4393939394,90421.4392598633,9044.95069965644,0.311665616285027
22622,930,817,9,7,65,"183.903",11,"Daniel Ricciardo","Red Bull",2015,5,4,"Spanish Grand Prix","+1 Lap","Circuit de Barcelona-Catalunya",6100894,93859.9076923077,90421.4392598633,9044.95069965644,0.380153363641331
22623,930,154,208,8,65,"182.261",11,"Romain Grosjean","Lotus F1",2015,5,4,"Spanish Grand Prix","+1 Lap","Circuit de Barcelona-Catalunya",6130553,94316.2,90421.4392598633,9044.95069965644,0.43060054935232
22624,930,832,5,9,65,"183.838",11,"Carlos Sainz","Toro Rosso",2015,5,4,"Spanish Grand Prix","+1 Lap","Circuit de Barcelona-Catalunya",6136264,94404.0615384615,90421.4392598633,9044.95069965644,0.440314426340602
22625,930,826,9,10,65,"182.376",11,"Daniil Kvyat","Red Bull",2015,5,4,"Spanish Grand Prix","+1 Lap","Circuit de Barcelona-Catalunya",6137749,94426.9076923077,90421.4392598633,9044.95069965644,0.442840272484465
22626,930,830,5,11,65,"182.358",11,"Max Verstappen","Toro Rosso",2015,5,4,"Spanish Grand Prix","+1 Lap","Circuit de Barcelona-Catalunya",6138843,94443.7384615385,90421.4392598633,9044.95069965644,0.444701064189102
22627,930,831,15,12,65,"182.294",11,"Felipe Nasr","Sauber",2015,5,4,"Spanish Grand Prix","+1 Lap","Circuit de Barcelona-Catalunya",6151003,94630.8153846154,90421.4392598633,9044.95069965644,0.465384087158373
22628,930,815,10,13,65,"182.286",11,"Sergio Pérez","Force India",2015,5,4,"Spanish Grand Prix","+1 Lap","Circuit de Barcelona-Catalunya",6159931,94768.1692307692,90421.4392598633,9044.95069965644,0.480569780338443
22629,930,828,15,14,65,"181.713",11,"Marcus Ericsson","Sauber",2015,5,4,"Spanish Grand Prix","+1 Lap","Circuit de Barcelona-Catalunya",6160584,94778.2153846154,90421.4392598633,9044.95069965644,0.481680472279145
22630,930,807,10,15,65,"184.380",11,"Nico Hülkenberg","Force India",2015,5,4,"Spanish Grand Prix","+1 Lap","Circuit de Barcelona-Catalunya",6161185,94787.4615384615,90421.4392598633,9044.95069965644,0.482702717082149
22631,930,18,1,16,65,"183.826",11,"Jenson Button","McLaren",2015,5,4,"Spanish Grand Prix","+1 Lap","Circuit de Barcelona-Catalunya",6161983,94799.7384615385,90421.4392598633,9044.95069965644,0.484060040464509
22632,930,829,209,17,63,"178.933",13,"Will Stevens","Manor Marussia",2015,5,4,"Spanish Grand Prix","+3 Laps","Circuit de Barcelona-Catalunya",6155245,97702.3015873016,90421.4392598633,9044.95069965644,0.804964291039735
22633,930,833,209,18,62,"177.877",14,"Roberto Merhi","Manor Marussia",2015,5,4,"Spanish Grand Prix","+4 Laps","Circuit de Barcelona-Catalunya",6099198,98374.1612903226,90421.4392598633,9044.95069965644,0.879244375622895
22634,930,813,208,19,45,"180.364",3,"Pastor Maldonado","Lotus F1",2015,5,4,"Spanish Grand Prix","Accident","Circuit de Barcelona-Catalunya",4314573,95879.4,90421.4392598633,9044.95069965644,0.603426256413318
22635,930,4,1,20,26,"179.446",23,"Fernando Alonso","McLaren",2015,5,4,"Spanish Grand Prix","Brakes","Circuit de Barcelona-Catalunya",2495988,95999.5384615385,90421.4392598633,9044.95069965644,0.616708635226399
22636,931,3,131,1,78,"152.841",1,"Nico Rosberg","Mercedes",2015,6,6,"Monaco Grand Prix","Finished","Circuit de Monaco",6558420,84082.3076923077,89119.1876576058,11793.4204560648,-0.427092376131464
22637,931,20,6,2,78,"152.347",1,"Sebastian Vettel","Ferrari",2015,6,6,"Monaco Grand Prix","Finished","Circuit de Monaco",6562906,84139.8205128205,89119.1876576058,11793.4204560648,-0.422215689106941
22638,931,1,131,3,78,"152.692",1,"Lewis Hamilton","Mercedes",2015,6,6,"Monaco Grand Prix","Finished","Circuit de Monaco",6564473,84159.9102564103,89119.1876576058,11793.4204560648,-0.420512218628247
22639,931,826,9,4,78,"151.815",1,"Daniil Kvyat","Red Bull",2015,6,6,"Monaco Grand Prix","Finished","Circuit de Monaco",6570385,84235.7051282051,89119.1876576058,11793.4204560648,-0.414085340855404
22640,931,817,9,5,78,"153.891",1,"Daniel Ricciardo","Red Bull",2015,6,6,"Monaco Grand Prix","Finished","Circuit de Monaco",6572028,84256.7692307692,89119.1876576058,11793.4204560648,-0.412299251514947
22641,931,8,6,6,78,"150.822",1,"Kimi Räikkönen","Ferrari",2015,6,6,"Monaco Grand Prix","Finished","Circuit de Monaco",6572765,84266.217948718,89119.1876576058,11793.4204560648,-0.411498065973914
22642,931,815,10,7,78,"150.811",1,"Sergio Pérez","Force India",2015,6,6,"Monaco Grand Prix","Finished","Circuit de Monaco",6573433,84274.782051282,89119.1876576058,11793.4204560648,-0.410771889662639
22643,931,18,1,8,78,"151.128",1,"Jenson Button","McLaren",2015,6,6,"Monaco Grand Prix","Finished","Circuit de Monaco",6574483,84288.2435897436,89119.1876576058,11793.4204560648,-0.409630444861982
22644,931,831,15,9,78,"150.133",1,"Felipe Nasr","Sauber",2015,6,6,"Monaco Grand Prix","Finished","Circuit de Monaco",6582046,84385.2051282051,89119.1876576058,11793.4204560648,-0.401408781026392
22645,931,832,5,10,78,"150.511",1,"Carlos Sainz","Toro Rosso",2015,6,6,"Monaco Grand Prix","Finished","Circuit de Monaco",6583476,84403.5384615385,89119.1876576058,11793.4204560648,-0.399854241916925
22646,931,807,10,11,78,"150.313",1,"Nico Hülkenberg","Force India",2015,6,6,"Monaco Grand Prix","Finished","Circuit de Monaco",6584652,84418.6153846154,89119.1876576058,11793.4204560648,-0.398575823740189
22647,931,154,208,12,78,"149.263",1,"Romain Grosjean","Lotus F1",2015,6,6,"Monaco Grand Prix","Finished","Circuit de Monaco",6586835,84446.6025641026,89119.1876576058,11793.4204560648,-0.396202705645109
22648,931,828,15,13,78,"151.519",1,"Marcus Ericsson","Sauber",2015,6,6,"Monaco Grand Prix","Finished","Circuit de Monaco",6589579,84481.782051282,89119.1876576058,11793.4204560648,-0.393219729899392
22649,931,822,3,14,78,"152.173",1,"Valtteri Bottas","Williams",2015,6,6,"Monaco Grand Prix","Finished","Circuit de Monaco",6604209,84669.3461538462,89119.1876576058,11793.4204560648,-0.377315599010236
22650,931,13,3,15,77,"150.609",11,"Felipe Massa","Williams",2015,6,6,"Monaco Grand Prix","+1 Lap","Circuit de Monaco",6587570,85552.8571428571,89119.1876576058,11793.4204560648,-0.302400014316005
22651,931,833,209,16,76,"147.013",12,"Roberto Merhi","Manor Marussia",2015,6,6,"Monaco Grand Prix","+2 Laps","Circuit de Monaco",6606078,86922.0789473684,89119.1876576058,11793.4204560648,-0.18629953188072
22652,931,829,209,17,76,"145.274",12,"Will Stevens","Manor Marussia",2015,6,6,"Monaco Grand Prix","+2 Laps","Circuit de Monaco",6609760,86970.5263157895,89119.1876576058,11793.4204560648,-0.182191532119197
22653,931,830,5,18,62,"152.310",3,"Max Verstappen","Toro Rosso",2015,6,6,"Monaco Grand Prix","Accident","Circuit de Monaco",5102993,82306.3387096774,89119.1876576058,11793.4204560648,-0.577682189260442
22654,931,4,1,19,41,"149.308",6,"Fernando Alonso","McLaren",2015,6,6,"Monaco Grand Prix","Gearbox","Circuit de Monaco",3384122,82539.5609756098,89119.1876576058,11793.4204560648,-0.557906563791887
22655,931,813,208,20,5,"146.019",23,"Pastor Maldonado","Lotus F1",2015,6,6,"Monaco Grand Prix","Brakes","Circuit de Monaco",426059,85211.8,89119.1876576058,11793.4204560648,-0.331319287068784
22656,932,1,131,1,70,"202.648",1,"Lewis Hamilton","Mercedes",2015,7,7,"Canadian Grand Prix","Finished","Circuit Gilles Villeneuve",5513145,78759.2142857143,90946.6575921309,32726.1286180597,-0.372407119969916
22657,932,3,131,2,70,"202.218",1,"Nico Rosberg","Mercedes",2015,7,7,"Canadian Grand Prix","Finished","Circuit Gilles Villeneuve",5515430,78791.8571428571,90946.6575921309,32726.1286180597,-0.371409664465055
22658,932,822,3,3,70,"201.478",1,"Valtteri Bottas","Williams",2015,7,7,"Canadian Grand Prix","Finished","Circuit Gilles Villeneuve",5553811,79340.1571428571,90946.6575921309,32726.1286180597,-0.354655467645776
22659,932,8,6,4,70,"203.925",1,"Kimi Räikkönen","Ferrari",2015,7,7,"Canadian Grand Prix","Finished","Circuit Gilles Villeneuve",5558770,79411,90946.6575921309,32726.1286180597,-0.352490749112471
22660,932,20,6,5,70,"203.613",1,"Sebastian Vettel","Ferrari",2015,7,7,"Canadian Grand Prix","Finished","Circuit Gilles Villeneuve",5563048,79472.1142857143,90946.6575921309,32726.1286180597,-0.350623302876238
22661,932,13,3,6,70,"202.437",1,"Felipe Massa","Williams",2015,7,7,"Canadian Grand Prix","Finished","Circuit Gilles Villeneuve",5569526,79564.6571428571,90946.6575921309,32726.1286180597,-0.347795505606878
22662,932,813,208,7,70,"200.288",1,"Pastor Maldonado","Lotus F1",2015,7,7,"Canadian Grand Prix","Finished","Circuit Gilles Villeneuve",5579809,79711.5571428571,90946.6575921309,32726.1286180597,-0.343306737573407
22663,932,807,10,8,69,"200.664",11,"Nico Hülkenberg","Force India",2015,7,7,"Canadian Grand Prix","+1 Lap","Circuit Gilles Villeneuve",5518732,79981.6231884058,90946.6575921309,32726.1286180597,-0.335054431023478
22664,932,826,9,9,69,"201.153",11,"Daniil Kvyat","Red Bull",2015,7,7,"Canadian Grand Prix","+1 Lap","Circuit Gilles Villeneuve",5526051,80087.6956521739,90946.6575921309,32726.1286180597,-0.331813214654561
22665,932,154,208,10,69,"201.356",11,"Romain Grosjean","Lotus F1",2015,7,7,"Canadian Grand Prix","+1 Lap","Circuit Gilles Villeneuve",5527916,80114.7246376812,90946.6575921309,32726.1286180597,-0.330987300113227
22666,932,815,10,11,69,"199.008",11,"Sergio Pérez","Force India",2015,7,7,"Canadian Grand Prix","+1 Lap","Circuit Gilles Villeneuve",5547871,80403.9275362319,90946.6575921309,32726.1286180597,-0.322150235945755
22667,932,832,5,12,69,"199.205",11,"Carlos Sainz","Toro Rosso",2015,7,7,"Canadian Grand Prix","+1 Lap","Circuit Gilles Villeneuve",5548144,80407.884057971,90946.6575921309,32726.1286180597,-0.32202933799949
22668,932,817,9,13,69,"198.578",11,"Daniel Ricciardo","Red Bull",2015,7,7,"Canadian Grand Prix","+1 Lap","Circuit Gilles Villeneuve",5559283,80569.3188405797,90946.6575921309,32726.1286180597,-0.317096436082102
22669,932,828,15,14,69,"199.006",11,"Marcus Ericsson","Sauber",2015,7,7,"Canadian Grand Prix","+1 Lap","Circuit Gilles Villeneuve",5565005,80652.2463768116,90946.6575921309,32726.1286180597,-0.314562450556356
22670,932,830,5,15,69,"199.699",11,"Max Verstappen","Toro Rosso",2015,7,7,"Canadian Grand Prix","+1 Lap","Circuit Gilles Villeneuve",5566158,80668.9565217391,90946.6575921309,32726.1286180597,-0.314051844944474
22671,932,831,15,16,68,"198.507",12,"Felipe Nasr","Sauber",2015,7,7,"Canadian Grand Prix","+2 Laps","Circuit Gilles Villeneuve",5514769,81099.5441176471,90946.6575921309,32726.1286180597,-0.300894541771427
22672,932,829,209,17,66,"194.525",14,"Will Stevens","Manor Marussia",2015,7,7,"Canadian Grand Prix","+4 Laps","Circuit Gilles Villeneuve",5538573,83917.7727272727,90946.6575921309,32726.1286180597,-0.214778990417442
22673,932,833,209,18,57,"194.292",31,"Roberto Merhi","Manor Marussia",2015,7,7,"Canadian Grand Prix","Retired","Circuit Gilles Villeneuve",4736255,83092.1929824561,90946.6575921309,32726.1286180597,-0.240005920081252
22674,932,18,1,19,54,"199.092",31,"Jenson Button","McLaren",2015,7,7,"Canadian Grand Prix","Retired","Circuit Gilles Villeneuve",4417308,81802,90946.6575921309,32726.1286180597,-0.279429861651418
22675,932,4,1,20,44,"197.280",5,"Fernando Alonso","McLaren",2015,7,7,"Canadian Grand Prix","Engine","Circuit Gilles Villeneuve",3587615,81536.7045454545,90946.6575921309,32726.1286180597,-0.287536395046849
22676,933,3,131,1,71,"218.622",1,"Nico Rosberg","Mercedes",2015,8,70,"Austrian Grand Prix","Finished","Red Bull Ring",5416930,76294.7887323944,74538.390709509,6471.95296879576,0.271386091857252
22677,933,1,131,2,71,"217.888",1,"Lewis Hamilton","Mercedes",2015,8,70,"Austrian Grand Prix","Finished","Red Bull Ring",5420730,76348.3098591549,74538.390709509,6471.95296879576,0.279655794529476
22678,933,13,3,3,71,"217.468",1,"Felipe Massa","Williams",2015,8,70,"Austrian Grand Prix","Finished","Red Bull Ring",5434503,76542.2957746479,74538.390709509,6471.95296879576,0.309629114241201
22679,933,20,6,4,71,"217.815",1,"Sebastian Vettel","Ferrari",2015,8,70,"Austrian Grand Prix","Finished","Red Bull Ring",5435111,76550.8591549296,74538.390709509,6471.95296879576,0.310952266668756
22680,933,822,3,5,71,"215.557",1,"Valtteri Bottas","Williams",2015,8,70,"Austrian Grand Prix","Finished","Red Bull Ring",5470534,77049.7746478873,74538.390709509,6471.95296879576,0.388041129236709
22681,933,807,10,6,71,"214.686",1,"Nico Hülkenberg","Force India",2015,8,70,"Austrian Grand Prix","Finished","Red Bull Ring",5481005,77197.2535211268,74538.390709509,6471.95296879576,0.410828512573779
22682,933,813,208,7,70,"216.947",11,"Pastor Maldonado","Lotus F1",2015,8,70,"Austrian Grand Prix","+1 Lap","Red Bull Ring",5418211,77403.0142857143,74538.390709509,6471.95296879576,0.4426211979625
22683,933,830,5,8,70,"215.256",11,"Max Verstappen","Toro Rosso",2015,8,70,"Austrian Grand Prix","+1 Lap","Red Bull Ring",5419104,77415.7714285714,74538.390709509,6471.95296879576,0.444592340663729
22684,933,815,10,9,70,"215.173",11,"Sergio Pérez","Force India",2015,8,70,"Austrian Grand Prix","+1 Lap","Red Bull Ring",5433384,77619.7714285714,74538.390709509,6471.95296879576,0.476112965270178
22685,933,817,9,10,70,"217.238",11,"Daniel Ricciardo","Red Bull",2015,8,70,"Austrian Grand Prix","+1 Lap","Red Bull Ring",5436428,77663.2571428571,74538.390709509,6471.95296879576,0.482832067602251
22686,933,831,15,11,70,"213.190",11,"Felipe Nasr","Sauber",2015,8,70,"Austrian Grand Prix","+1 Lap","Red Bull Ring",5457205,77960.0714285714,74538.390709509,6471.95296879576,0.528693693473974
22687,933,826,9,12,70,"215.354",11,"Daniil Kvyat","Red Bull",2015,8,70,"Austrian Grand Prix","+1 Lap","Red Bull Ring",5463775,78053.9285714286,74538.390709509,6471.95296879576,0.543195829584922
22688,933,828,15,13,69,"214.760",12,"Marcus Ericsson","Sauber",2015,8,70,"Austrian Grand Prix","+2 Laps","Red Bull Ring",5461517,79152.4202898551,74538.390709509,6471.95296879576,0.712926932966365
22689,933,833,209,14,68,"207.817",13,"Roberto Merhi","Manor Marussia",2015,8,70,"Austrian Grand Prix","+3 Laps","Red Bull Ring",5450408,80153.0588235294,74538.390709509,6471.95296879576,0.867538460352128
22690,933,154,208,15,35,"213.685",6,"Romain Grosjean","Lotus F1",2015,8,70,"Austrian Grand Prix","Gearbox","Red Bull Ring",2891303,82608.6571428571,74538.390709509,6471.95296879576,1.24695999372348
22691,933,832,5,16,35,"212.655",75,"Carlos Sainz","Toro Rosso",2015,8,70,"Austrian Grand Prix","Power loss","Red Bull Ring",2929161,83690.3142857143,74538.390709509,6471.95296879576,1.41408993859055
22692,933,18,1,17,8,"138.792",31,"Jenson Button","McLaren",2015,8,70,"Austrian Grand Prix","Retired","Red Bull Ring",927067,115883.375,74538.390709509,6471.95296879576,6.38833200578467
22693,933,829,209,18,1,NA,44,"Will Stevens","Manor Marussia",2015,8,70,"Austrian Grand Prix","Oil leak","Red Bull Ring",109759,109759,74538.390709509,6471.95296879576,5.4420372738037
22696,934,1,131,1,52,"218.425",1,"Lewis Hamilton","Mercedes",2015,9,9,"British Grand Prix","Finished","Silverstone Circuit",5487729,105533.25,101267.836363148,29081.7522356288,0.146669760552674
22697,934,3,131,2,52,"217.730",1,"Nico Rosberg","Mercedes",2015,9,9,"British Grand Prix","Finished","Silverstone Circuit",5498685,105743.942307692,101267.836363148,29081.7522356288,0.15391458906181
22698,934,20,6,3,52,"217.053",1,"Sebastian Vettel","Ferrari",2015,9,9,"British Grand Prix","Finished","Silverstone Circuit",5513172,106022.538461538,101267.836363148,29081.7522356288,0.163494347241059
22699,934,13,3,4,52,"217.589",1,"Felipe Massa","Williams",2015,9,9,"British Grand Prix","Finished","Silverstone Circuit",5524568,106241.692307692,101267.836363148,29081.7522356288,0.171030132718433
22700,934,822,3,5,52,"217.484",1,"Valtteri Bottas","Williams",2015,9,9,"British Grand Prix","Finished","Silverstone Circuit",5550923,106748.519230769,101267.836363148,29081.7522356288,0.188457793850075
22701,934,826,9,6,52,"216.603",1,"Daniil Kvyat","Red Bull",2015,9,9,"British Grand Prix","Finished","Silverstone Circuit",5551684,106763.153846154,101267.836363148,29081.7522356288,0.18896101715196
22702,934,807,10,7,52,"215.752",1,"Nico Hülkenberg","Force India",2015,9,9,"British Grand Prix","Finished","Silverstone Circuit",5566473,107047.557692308,101267.836363148,29081.7522356288,0.198740477613954
22703,934,8,6,8,51,"217.529",11,"Kimi Räikkönen","Ferrari",2015,9,9,"British Grand Prix","+1 Lap","Silverstone Circuit",5491486,107676.196078431,101267.836363148,29081.7522356288,0.220356726216524
22704,934,815,10,9,51,"215.379",11,"Sergio Pérez","Force India",2015,9,9,"British Grand Prix","+1 Lap","Silverstone Circuit",5505731,107955.509803922,101267.836363148,29081.7522356288,0.229961158687687
22705,934,4,1,10,51,"214.471",11,"Fernando Alonso","McLaren",2015,9,9,"British Grand Prix","+1 Lap","Silverstone Circuit",5569185,109199.705882353,101267.836363148,29081.7522356288,0.272743865463762
22706,934,828,15,11,51,"216.115",11,"Marcus Ericsson","Sauber",2015,9,9,"British Grand Prix","+1 Lap","Silverstone Circuit",5573421,109282.764705882,101267.836363148,29081.7522356288,0.275599911511347
22707,934,833,209,12,49,"207.259",13,"Roberto Merhi","Manor Marussia",2015,9,9,"British Grand Prix","+3 Laps","Silverstone Circuit",5496858,112180.775510204,101267.836363148,29081.7522356288,0.375250399585147
22708,934,829,209,13,49,"208.082",13,"Will Stevens","Manor Marussia",2015,9,9,"British Grand Prix","+3 Laps","Silverstone Circuit",5559315,113455.408163265,101267.836363148,29081.7522356288,0.419079693044969
22709,934,832,5,14,31,"214.875",10,"Carlos Sainz","Toro Rosso",2015,9,9,"British Grand Prix","Electrical","Silverstone Circuit",3239960,104514.838709677,101267.836363148,29081.7522356288,0.111650849653801
22710,934,817,9,15,21,"212.203",10,"Daniel Ricciardo","Red Bull",2015,9,9,"British Grand Prix","Electrical","Silverstone Circuit",2318240,110392.380952381,101267.836363148,29081.7522356288,0.313754979937354
22711,934,830,5,16,3,"150.647",20,"Max Verstappen","Toro Rosso",2015,9,9,"British Grand Prix","Spun off","Silverstone Circuit",421732,140577.333333333,101267.836363148,29081.7522356288,1.35168942544068
22716,936,20,6,1,69,"181.759",1,"Sebastian Vettel","Ferrari",2015,10,11,"Hungarian Grand Prix","Finished","Hungaroring",6369985,92318.6231884058,87800.8486029592,6078.43174223789,0.743246741433886
22717,936,826,9,2,69,"182.290",1,"Daniil Kvyat","Red Bull",2015,10,11,"Hungarian Grand Prix","Finished","Hungaroring",6375733,92401.9275362319,87800.8486029592,6078.43174223789,0.756951649436262
22718,936,817,9,3,69,"185.939",1,"Daniel Ricciardo","Red Bull",2015,10,11,"Hungarian Grand Prix","Finished","Hungaroring",6395069,92682.1594202899,87800.8486029592,6078.43174223789,0.803054311428942
22719,936,830,5,4,69,"179.938",1,"Max Verstappen","Toro Rosso",2015,10,11,"Hungarian Grand Prix","Finished","Hungaroring",6414236,92959.9420289855,87800.8486029592,6078.43174223789,0.848754028144586
22720,936,4,1,5,69,"180.637",1,"Fernando Alonso","McLaren",2015,10,11,"Hungarian Grand Prix","Finished","Hungaroring",6419064,93029.9130434783,87800.8486029592,6078.43174223789,0.860265387893275
22721,936,1,131,6,69,"183.974",1,"Lewis Hamilton","Mercedes",2015,10,11,"Hungarian Grand Prix","Finished","Hungaroring",6422010,93072.6086956522,87800.8486029592,6078.43174223789,0.86728951088823
22722,936,154,208,7,69,"179.059",1,"Romain Grosjean","Lotus F1",2015,10,11,"Hungarian Grand Prix","Finished","Hungaroring",6428563,93167.5797101449,87800.8486029592,6078.43174223789,0.88291377361258
22723,936,3,131,8,69,"185.223",1,"Nico Rosberg","Mercedes",2015,10,11,"Hungarian Grand Prix","Finished","Hungaroring",6428861,93171.8985507246,87800.8486029592,6078.43174223789,0.883624292503448
22724,936,18,1,9,69,"178.139",1,"Jenson Button","McLaren",2015,10,11,"Hungarian Grand Prix","Finished","Hungaroring",6437013,93290.0434782609,87800.8486029592,6078.43174223789,0.903061037464366
22725,936,828,15,10,69,"179.214",1,"Marcus Ericsson","Sauber",2015,10,11,"Hungarian Grand Prix","Finished","Hungaroring",6439115,93320.5072463768,87800.8486029592,6078.43174223789,0.908072818365723
22726,936,831,15,11,69,"178.678",1,"Felipe Nasr","Sauber",2015,10,11,"Hungarian Grand Prix","Finished","Hungaroring",6443443,93383.231884058,87800.8486029592,6078.43174223789,0.918392032324365
22727,936,13,3,12,69,"181.566",1,"Felipe Massa","Williams",2015,10,11,"Hungarian Grand Prix","Finished","Hungaroring",6444263,93395.115942029,87800.8486029592,6078.43174223789,0.920347151420043
22728,936,822,3,13,69,"181.161",1,"Valtteri Bottas","Williams",2015,10,11,"Hungarian Grand Prix","Finished","Hungaroring",6450213,93481.347826087,87800.8486029592,6078.43174223789,0.934533686321596
22729,936,813,208,14,69,"181.012",1,"Pastor Maldonado","Lotus F1",2015,10,11,"Hungarian Grand Prix","Finished","Hungaroring",6445127,93407.6376811594,87800.8486029592,6078.43174223789,0.922407179345243
22730,936,833,209,15,67,"175.497",12,"Roberto Merhi","Manor Marussia",2015,10,11,"Hungarian Grand Prix","+2 Laps","Hungaroring",6398057,95493.3880597015,87800.8486029592,6078.43174223789,1.26554673688088
22731,936,829,209,16,65,"176.134",14,"Will Stevens","Manor Marussia",2015,10,11,"Hungarian Grand Prix","+4 Laps","Hungaroring",6274574,96531.9076923077,87800.8486029592,6078.43174223789,1.43639995637
22732,936,832,5,17,60,"177.986",10,"Carlos Sainz","Toro Rosso",2015,10,11,"Hungarian Grand Prix","Electrical","Hungaroring",5656415,94273.5833333333,87800.8486029592,6078.43174223789,1.0648691973287
22733,936,8,6,18,55,"181.378",131,"Kimi Räikkönen","Ferrari",2015,10,11,"Hungarian Grand Prix","Power Unit","Hungaroring",5226025,95018.6363636364,87800.8486029592,6078.43174223789,1.18744243034303
22734,936,815,10,19,53,"178.212",22,"Sergio Pérez","Force India",2015,10,11,"Hungarian Grand Prix","Suspension","Hungaroring",5030142,94908.3396226415,87800.8486029592,6078.43174223789,1.16929683857329
22735,936,807,10,20,41,"179.072",33,"Nico Hülkenberg","Force India",2015,10,11,"Hungarian Grand Prix","Front wing","Hungaroring",3719574,90721.3170731707,87800.8486029592,6078.43174223789,0.480464138458241
22736,937,1,131,1,43,"224.120",1,"Lewis Hamilton","Mercedes",2015,11,13,"Belgian Grand Prix","Finished","Circuit de Spa-Francorchamps",5020387,116753.186046512,122719.298250798,12001.1835734182,-0.497126984833503
22737,937,3,131,2,43,"224.295",1,"Nico Rosberg","Mercedes",2015,11,13,"Belgian Grand Prix","Finished","Circuit de Spa-Francorchamps",5022445,116801.046511628,122719.298250798,12001.1835734182,-0.493139006079284
22738,937,154,208,3,43,"219.677",1,"Romain Grosjean","Lotus F1",2015,11,13,"Belgian Grand Prix","Finished","Circuit de Spa-Francorchamps",5058375,117636.627906977,122719.298250798,12001.1835734182,-0.423514090316842
22739,937,826,9,4,43,"223.073",1,"Daniil Kvyat","Red Bull",2015,11,13,"Belgian Grand Prix","Finished","Circuit de Spa-Francorchamps",5066079,117815.790697674,122719.298250798,12001.1835734182,-0.408585330199007
22740,937,815,10,5,43,"219.645",1,"Sergio Pérez","Force India",2015,11,13,"Belgian Grand Prix","Finished","Circuit de Spa-Francorchamps",5074384,118008.930232558,122719.298250798,12001.1835734182,-0.392491956266163
22741,937,13,3,6,43,"220.998",1,"Felipe Massa","Williams",2015,11,13,"Belgian Grand Prix","Finished","Circuit de Spa-Francorchamps",5075670,118038.837209302,122719.298250798,12001.1835734182,-0.389999953993118
22742,937,8,6,7,43,"220.180",1,"Kimi Räikkönen","Ferrari",2015,11,13,"Belgian Grand Prix","Finished","Circuit de Spa-Francorchamps",5076090,118048.604651163,122719.298250798,12001.1835734182,-0.389186080777971
22743,937,830,5,8,43,"222.592",1,"Max Verstappen","Toro Rosso",2015,11,13,"Belgian Grand Prix","Finished","Circuit de Spa-Francorchamps",5076463,118057.279069767,122719.298250798,12001.1835734182,-0.388463283851186
22744,937,822,3,9,43,"219.932",131,"Valtteri Bottas","Williams",2015,11,13,"Belgian Grand Prix","Power Unit","Circuit de Spa-Francorchamps",5081427,118172.720930233,122719.298250798,12001.1835734182,-0.378844077565498
22745,937,828,15,10,43,"221.136",1,"Marcus Ericsson","Sauber",2015,11,13,"Belgian Grand Prix","Finished","Circuit de Spa-Francorchamps",5111621,118874.906976744,122719.298250798,12001.1835734182,-0.320334344569919
22746,937,831,15,11,43,"221.196",1,"Felipe Nasr","Sauber",2015,11,13,"Belgian Grand Prix","Finished","Circuit de Spa-Francorchamps",5122698,119132.511627907,122719.298250798,12001.1835734182,-0.298869407417106
